"PlayerFBref","fbref_id","tm_id","TmPos"
"Samy Baghdadi","ab4dc365","511454","Centre-Forward"
"Samy Benchama","90c99c5c","627464","Central Midfield"
"Samy Bourard","e75f7288","235230","Attacking Midfield"
"Samúel Friðjónsson","55557b25","240408","Defensive Midfield"
"San Román","f08ccd2d","396337","Goalkeeper"
"Sana Gomes","af638463","867107","Left-Back"
"Sanasi Sy","62a54183","606451","Left-Back"
"Sander","3c16ca6c","353722","Left-Back"
"Sander Berge","d0b6129f","333014","Defensive Midfield"
"Sander Rau","86ac0f62","521433","Centre-Back"
"Sander van de Streek","9afce63a","190222","Attacking Midfield"
"Sandi Lovrić","966eea58","268429","Central Midfield"
"Sandrinho","a5b48732","825849","Left Winger"
"Sandro","c1c2c925","74590","Centre-Back"
"Sandro Cruz","e9543ec7","481627","Left-Back"
"Sandro Lima","6f281453","284739","Centre-Forward"
"Sandro Ramírez","833fb62e","199369","Centre-Forward"
"Sandro Tonali","0db169ae","397033","Defensive Midfield"
"Sandro Wagner","61b0b44d","39743","Centre-Forward"
"Sandry","8ceeabef","574768","Central Midfield"
"Sanjin Prcić","51c30111","125783","Central Midfield"
"Sanoussy Ba","f582d5c1","717346","Left-Back"
"Santi Cazorla","e2e9c250","15799","Central Midfield"
"Santi Comesaña","5ae499d0","380598","Central Midfield"
"Santi Mina","0b90bb97","255653","Centre-Forward"
"Santiago Arias","fdd60087","120443","Right-Back"
"Santiago Arzamendia","759d8dd7","520947","Left-Back"
"Santiago Ascacíbar","e26fcca3","423436","Defensive Midfield"
"Santiago Bueno","edc98fac","438001","Centre-Back"
"Santiago Castro","ee5565ae","849520","Centre-Forward"
"Santiago Colombatto","ad9fdbf3","395122","Defensive Midfield"
"Santiago Cáseres","958bba56","466298","Defensive Midfield"
"Santiago Garcia","b4b4d0a6","732096","Attacking Midfield"
"Santiago García","0dca0fd9","90489","Centre-Back"
"Santiago Gentiletti","4ac07e1b","30782","Centre-Back"
"Santiago Giménez","37337aea","552955","Centre-Forward"
"Santiago Moreno","3261d0e4","654766","Right Winger"
"Santiago Mourino","91ee5785","953901","Centre-Back"
"Santiago Muñóz","dd986929","704554","Centre-Forward"
"Santiago Naveda","5e2022e8","700503","Defensive Midfield"
"Santiago Ormeño","80c755a4","599568","Centre-Forward"
"Santiago Patiño","70cb3cf1","644780","Centre-Forward"
"Santiago Pierotti","ec315772","674806","Right Winger"
"Santiago Ramos","fe0a346d","688593","Centre-Back"
"Santiago Ramírez","b7f5eff6","599564","Goalkeeper"
"Santiago Rodríguez","86dff811","465819","Attacking Midfield"
"Santiago Romero","991f4565","148608","Central Midfield"
"Santiago Sosa","f080dd22","576026","Defensive Midfield"
"Santiago Trigos","f9dc54eb","923688","Defensive Midfield"
"Santiago Tréllez","2446ac6b","142216","Centre-Forward"
"Santos","b8d0b69c","140811","Goalkeeper"
"Santos Robles","0c1a285c","803580","Right-Back"
"Santy Ngom","45076ff8","174089","Centre-Forward"
"Saphir Taïder","a12d0c05","144779","Central Midfield"
"Sardar Azmoun","10549b49","180337","Centre-Forward"
"Sardor Rashidov","b7fd7f51","217900","Right Winger"
"Sargis Adamyan","22919e97","125614","Centre-Forward"
"Sarpreet Singh","4ba886c6","350357","Attacking Midfield"
"Sasa Kalajdzic","15f24fe7","369567","Centre-Forward"
"Sascha Burchert","25bdea4b","36898","Goalkeeper"
"Sascha Riether","3cb009c5","1662","Right-Back"
"Sassá","445f7fc6","218353","Centre-Forward"
"Saturday Erimuya","925ddcd7","419596","Centre-Back"
"Saturnin Allagbé","b052b8bf","274958","Goalkeeper"
"Saud Abdulhamid","caa254e4","631927","Right-Back"
"Saul Coco","d0ee1652","588426","Centre-Back"
"Sauli Väisänen","23214a49","261095","Centre-Back"
"Saulo","bf819f29","346769","Goalkeeper"
"Saulo Decarli","41df88b8","154578","Centre-Back"
"Saulo da Silva","eaaf86af","553727","Centre-Forward"
"Sava Cestic","0b7dae21","464906","Centre-Back"
"Savio","3e8c6e2c","607093","Left-Back"
"Savio","57ff3df8","596308","Central Midfield"
"Saviour Godwin","f963e678","295327","Left Winger"
"Saîf-Eddine Khaoui","796b1c41","270411","Attacking Midfield"
"Saïd Bakari","3a0fbf82","524687","Right-Back"
"Saïd Benrahma","5a04fd92","290532","Left Winger"
"Saïd Hamulic","52cd0e88","652996","Centre-Forward"
"Saúl García","dafa5038","249471","Left-Back"
"Saúl Zamora","56bb895f","668527","Defensive Midfield"
"Saúl Ñíguez","c14bc029","148928","Central Midfield"
"Saša Lukić","c6e8cf1f","245056","Central Midfield"
"Schutte","5455a09b","600836","Centre-Forward"
"Scott Arfield","b1313ec4","55291","Central Midfield"
"Scott Banks","d01f8942","596821","Right Winger"
"Scott Caldwell","4a54592d","228117","Central Midfield"
"Scott Carson","3e1550ee","14555","Goalkeeper"
"Scott Dann","52105203","62688","Centre-Back"
"Scott High","b8ec3525","728982","Central Midfield"
"Scott Hogan","cdda4027","138783","Centre-Forward"
"Scott Kashket","6b5ec72d","342690","Right Winger"
"Scott Malone","f15a50e8","101682","Left-Back"
"Scott McKenna","4e5a4cbc","255906","Centre-Back"
"Scott McTominay","d93c2511","315969","Defensive Midfield"
"Scott Sinclair","273c483b","31552","Left Winger"
"Scott Sutter","b58f5f17","34520","Right-Back"
"Scott Twine","5a425cab","433818","Attacking Midfield"
"Scott Wharton","416e078e","364803","Centre-Back"
"Scotty Sadzoute","4c2b7ace","531338","Left-Back"
"Sead Haksabanović","d2fd7c14","349300","Left Winger"
"Sead Kolašinac","3935e52e","94005","Left-Back"
"Sean Davis","cb75cac9","271184","Central Midfield"
"Sean Johnson","c164335e","126630","Goalkeeper"
"Sean Klaiber","f4ceb85b","268113","Right-Back"
"Sean Longstaff","a2b105e0","346707","Central Midfield"
"Sean McLoughlin","315eb8f6","524210","Centre-Back"
"Sean Melvin","1031f239","256584","Goalkeeper"
"Sean Morrison","09fec029","79723","Centre-Back"
"Sean Nealis","8c1b17b3","644798","Centre-Back"
"Sean Raggett","5dd438af","226219","Centre-Back"
"Sean Zawadzki","380ee265","600170","Central Midfield"
"Sebastiaan Bornauw","01834aa0","338629","Centre-Back"
"Sebastian Anderson","3a9911ce","504146","Right-Back"
"Sebastian Andersson","b4cf5806","147573","Centre-Forward"
"Sebastian Berhalter","f33ee427","734761","Central Midfield"
"Sebastian Breza","52e7f812","459842","Goalkeeper"
"Sebastian Eriksson","35d76360","60534","Central Midfield"
"Sebastian Giovinco","2b7c18ae","52312","Second Striker"
"Sebastian Griesbeck","a8db7ebb","153555","Defensive Midfield"
"Sebastian Holmén","17138f9d","222320","Centre-Back"
"Sebastian Jakubiak","132481db","124084","Central Midfield"
"Sebastian Jung","86b30561","49730","Right-Back"
"Sebastian Kerk","87fdfb9b","124517","Attacking Midfield"
"Sebastian Langkamp","74d70fb5","39094","Centre-Back"
"Sebastian Lletget","73019c31","175996","Central Midfield"
"Sebastian Maier","e8385ec4","126285","Attacking Midfield"
"Sebastian Müller","d3585b17","392139","Centre-Forward"
"Sebastian Nanasi","ce747d2a","579928","Left Midfield"
"Sebastian Otoa","a214da59","890385","Centre-Back"
"Sebastian Polter","3745e8bd","60957","Centre-Forward"
"Sebastian Prödl","f5e6d08d","37981","Centre-Back"
"Sebastian Rode","e12b0b5b","44466","Central Midfield"
"Sebastian Rudy","80f36c88","57051","Defensive Midfield"
"Sebastian Salazar","8548109c","355155","Central Midfield"
"Sebastian Schonlau","efd623db","213751","Centre-Back"
"Sebastian Soto","00c3d4dc","605498","Centre-Forward"
"Sebastian Szymański","bb718263","320748","Attacking Midfield"
"Sebastian Vasiliadis","d3112d86","333516","Central Midfield"
"Sebastian Walukiewicz","217875a4","345458","Centre-Back"
"Sebastiano Desplanches","dff0c818","567465","Goalkeeper"
"Sebastiano Esposito","7ff93107","538918","Centre-Forward"
"Sebastiano Luperto","997fff07","278531","Centre-Back"
"Sebastien De Maio","952a03fe","56830","Centre-Back"
"Sebastien Ibeagha","41ba8175","170854","Centre-Back"
"Sebastien Renot","d1af27ed","125350","Goalkeeper"
"Sebastien Salles-Lamonge","afc16a32","288251","Attacking Midfield"
"Sebastián Blanco","4ddd0834","54576","Attacking Midfield"
"Sebastián Coates","1fbbfbde","102427","Centre-Back"
"Sebastián Cristóforo","3c05c659","188157","Central Midfield"
"Sebastián Cáceres","7091c68e","532389","Centre-Back"
"Sebastián Driussi","60e86875","294853","Second Striker"
"Sebastián Fassi","0b97f70a","347927","Goalkeeper"
"Sebastián Ferreira","5439dba0","401727","Centre-Forward"
"Sebastián Jurado","c882a4e6","450406","Goalkeeper"
"Sebastián Martínez","0784bd21","433094","Centre-Forward"
"Sebastián Martínez","4a64c915","1041480","Midfield"
"Sebastián Medellín","bfc90500","371176","Defensive Midfield"
"Sebastián Palacios","e4a47bec","262861","Right Winger"
"Sebastián Pérez Bouquet","fd44eb49","936956","Attacking Midfield"
"Sebastián Pérez Cardona","42a833ab","182108","Central Midfield"
"Sebastián Rincón","683b919f","223917","Right Winger"
"Sebastián Rodríguez","063125ca","131114","Defensive Midfield"
"Sebastián Saucedo","07aed9c9","345624","Left Winger"
"Sebastián Sosa","34074967","76592","Goalkeeper"
"Sebastián Sosa","082d1db5","198851","Centre-Forward"
"Sebastián Vegas","4ef92b90","288609","Centre-Back"
"Sebastián Yanez","9494822b","694155","Right-Back"
"Sebbe Augustijns","dfb64760","674261","Central Midfield"
"Sehrou Guirassy","923f4dda","270541","Centre-Forward"
"Sejad Salihović","a4e14205","9354","Central Midfield"
"Seko Fofana","5313ed43","182893","Central Midfield"
"Sekou Baradji","5693aa98","23890","Defensive Midfield"
"Sekou Doucoure","135ebd39","825438","Centre-Back"
"Sekou Mara","3544641e","557612","Centre-Forward"
"Sekou Sidibe","9c6e28ea","409513","Right Winger"
"Sekou Yansané","bce37ac0","853344","Centre-Forward"
"Selim Amallah","00eba9c9","377219","Attacking Midfield"
"Sem Scheperman","60faf301","618083","Defensive Midfield"
"Sem Steijn","ef58c4bc","593519","Attacking Midfield"
"Sem Valk","62b3e150","612824","Centre-Back"
"Sem Westerveld","960bfa89","595935","Goalkeeper"
"Semi Ajayi","d6192210","251912","Centre-Back"
"Semir Ozturk","66d68690","808420","Left Winger"
"Semir Telalovic","0b45a8d7","583767","Centre-Forward"
"Semuel Pizzignacco","4f537cf7","537171","Goalkeeper"
"Senad Lulić","7fd58fe3","61449","Left Midfield"
"Senna Miangue","42591ed0","249552","Left-Back"
"Senne Lynen","0ed60738","338668","Defensive Midfield"
"Senny Mayulu","bac89b96","903693","Attacking Midfield"
"Senou Coulibaly","67b7357e","596240","Centre-Back"
"Seny Dieng","c135cddd","250870","Goalkeeper"
"Seo Youngjae","9caae30d","342141","Left-Back"
"Sep van der Heijden","dd883150","742719","Goalkeeper"
"Sepe Elye Wahi","0d7b6576","659542","Centre-Forward"
"Sepp van den Berg","7bf9400b","541231","Centre-Back"
"Serano Seymor","19388cbc","618038","Centre-Back"
"Serdar Gürler","8d2ad5c0","98512","Right Winger"
"Serge Aurier","5c2b4f07","127032","Right-Back"
"Serge Gakpé","cf4053e2","36293","Right Winger"
"Serge Gnabry","88e357ef","159471","Right Winger"
"Serge Ngoma","de7a0fe6","817115","Right Winger"
"Sergej Grubac","a1bedc05","429318","Centre-Forward"
"Sergej Milinković-Savić","4e6dbac4","266302","Central Midfield"
"Sergi","65ac6ea0","308989","Centre-Back"
"Sergi Altimira","94acdd4e","466801","Central Midfield"
"Sergi Canós","1137759d","251845","Right Winger"
"Sergi Cardona","74e90475","678406","Left-Back"
"Sergi Darder","070a3904","142021","Central Midfield"
"Sergi Dominguez","88507352","741258","Centre-Back"
"Sergi Enrich","bb4b1242","81988","Centre-Forward"
"Sergi García","a039d52e","598608","Central Midfield"
"Sergi González","b4541446","281979","Left-Back"
"Sergi Guardiola","32974271","256429","Centre-Forward"
"Sergi Gómez","bc6f5f06","92947","Centre-Back"
"Sergi Palencia","19f8e480","268176","Right-Back"
"Sergi Roberto","335fa267","85370","Central Midfield"
"Sergi Samper","6a7586f4","181112","Defensive Midfield"
"Serginho","98ccca0d","40555","Goalkeeper"
"Serginho","7602eb0d","697716","Left Winger"
"Sergio Adrián Flores","b8776065","325596","Defensive Midfield"
"Sergio Agüero","4d034881","26399","Centre-Forward"
"Sergio Akieme","06efa9dc","355627","Left-Back"
"Sergio Araujo","080ac8d8","110366","Centre-Forward"
"Sergio Arribas","f1ecb8b5","477238","Right Winger"
"Sergio Arribas","1e465e70","537762","Right Winger"
"Sergio Arribas","ff31f01f","722351","Centre-Back"
"Sergio Asenjo","9f0ea33f","51710","Goalkeeper"
"Sergio Bareiro","8f2aa5c9","436377","Centre-Forward"
"Sergio Benito","608bcb88","531825","Centre-Forward"
"Sergio Bermejo","d166c007","372051","Attacking Midfield"
"Sergio Busquets","5ab0ea87","65230","Defensive Midfield"
"Sergio Camello","873619c6","505674","Centre-Forward"
"Sergio Canales","a6de370d","66106","Attacking Midfield"
"Sergio Carreira","8d6a9c93","545647","Right-Back"
"Sergio Cubero Ezcurra","d858d079","684253","Right-Back"
"Sergio Córdova","229cd98a","377387","Centre-Forward"
"Sergio De los Ríos","f1550173","668497","Centre-Forward"
"Sergio Díaz","877d1631","340179","Left Winger"
"Sergio Escudero","b0616e3d","93935","Left-Back"
"Sergio Floccari","df301450","30638","Centre-Forward"
"Sergio García","2bee98fd","7922","Centre-Forward"
"Sergio González","5dd16ace","435500","Defensive Midfield"
"Sergio González","50608653","737122","Attacking Midfield"
"Sergio Gómez","01e5f06e","366930","Left-Back"
"Sergio Herrera","a4995f48","248738","Goalkeeper"
"Sergio Kalaj","08a6bfee","457237","Centre-Back"
"Sergio León","0a0cc13c","145769","Centre-Forward"
"Sergio Lozano","3dfc70ed","341277","Central Midfield"
"Sergio López","939f02ec","523972","Right-Back"
"Sergio Maselli","d7e33228","542572","Central Midfield"
"Sergio Mora","f0a31c00","62611","Central Midfield"
"Sergio Moreno","014b57f5","607779","Centre-Forward"
"Sergio Oregel","f6c6ff09","830604","Central Midfield"
"Sergio Padt","be855308","79573","Goalkeeper"
"Sergio Pellissier","878ee034","5928","Centre-Forward"
"Sergio Peña","eda8506a","224672","Central Midfield"
"Sergio Postigo","474ecac8","158791","Centre-Back"
"Sergio Ramos","08511d65","25557","Centre-Back"
"Sergio Reguilón","3353737a","282429","Left-Back"
"Sergio Rico","5f0241b2","207302","Goalkeeper"
"Sergio Romero","1e26e376","30690","Goalkeeper"
"Sergio Ruiz","1f423a54","394694","Central Midfield"
"Sergio Santos","cf59e05f","537759","Right-Back"
"Sergio Santos Gomes","a930b263","370561","Centre-Forward"
"Sergio Sánchez","83a83b0a","38270","Centre-Back"
"Sergio Viera","36b300b8","1338984","Attacking Midfield"
"Sergio Villarreal","f7d7f152","540309","Right-Back"
"Sergio Yakubiv","034eedbe","621232","Centre-Back"
"Sergio Álvarez","8875b8c9","45912","Goalkeeper"
"Sergio Álvarez","88d91621","138935","Central Midfield"
"Sergiu Perciun","21929f91","980632","Attacking Midfield"
"Sergiño Dest","5976f83e","361104","Right-Back"
"Serhou Guirassy","923f4dda","270541","Centre-Forward"
"Serigne Diop","21ab03c8","1237907","Centre-Forward"
"Servando Carrasco","8e5cbc2b","174729","Central Midfield"
"Sessi D'Almeida","2c574121","291111","Defensive Midfield"
"Seth Sinovic","55328176","144959","Left-Back"
"Seybou Koita","d3b58e33","315054","Centre-Forward"
"Seydou Doumbia","c49afee6","75287","Centre-Forward"
"Seydou Fini","6411925d","866250","Right Winger"
"Seydou Sy","8417953b","333694","Goalkeeper"
"Seydouba Cisse","0d13e455","543537","Central Midfield"
"Seán Maguire","7f07729c","191320","Centre-Forward"
"Shaan Hundal","97df0719","436294","Centre-Forward"
"Shaft Brewer","7fac343b","455980","Right-Back"
"Shahriar Moghanlou","92f69be8","357125","Centre-Forward"
"Shamar Nicholson","e33fb79d","354666","Centre-Forward"
"Shamit Shome","94d98e8d","423445","Central Midfield"
"Shandon Baptiste","2886c9b5","533916","Central Midfield"
"Shandon Hopeau","74828ac5","463777","Right Winger"
"Shane Duffy","7314bba4","119269","Centre-Back"
"Shane Ferguson","a0f6ddc3","62052","Left Midfield"
"Shane Flynn","862cc23f","583258","Left-Back"
"Shane Long","9f472354","37304","Centre-Forward"
"Shane O'Neill","a62a56b4","229912","Centre-Back"
"Shani Tarashaj","dbbe8d7b","184381","Second Striker"
"Shaqai Forde","ebeac9e5","852517","Centre-Forward"
"Shaquell Moore","3b9f859b","336168","Right-Back"
"Shaquil Delos","96a7222e","650809","Right-Back"
"Shaquille Pinas","1fd1df9c","446248","Centre-Back"
"Shaun Hutchinson","64400baf","61417","Centre-Back"
"Shaun MacDonald","fdcff59c","10375","Central Midfield"
"Shaun Williams","29ebbf1a","57478","Defensive Midfield"
"Shavy Babicka","c6f0d5d4","916920","Right Winger"
"Shawn Adewoye","be98fc34","358021","Centre-Back"
"Shawn Parker","b9ebc83e","89659","Centre-Forward"
"Shaylon","69c11ef0","480274","Attacking Midfield"
"Shayne Lavery","d333ffb9","351597","Centre-Forward"
"Shayr Mohamed González","2b82cc9d","713959","Midfield"
"Shea Salinas","4c10838d","80670","Left Winger"
"Sheraldo Becker","8eb55dbb","188888","Second Striker"
"Sherel Floranus","5ad49fbb","315211","Right-Back"
"Sheyi Ojo","7b9a86e6","236510","Right Winger"
"Shinji Kagawa","5afafbfe","81785","Attacking Midfield"
"Shinji Okazaki","68796d61","79642","Centre-Forward"
"Shinta Appelkamp","fc073770","452121","Attacking Midfield"
"Shio Fukuda","056a8552","1073997","Centre-Forward"
"Shkodran Mustafi","3f2d59fe","88590","Centre-Back"
"Shola Shoretire","00f0482f","640026","Right Winger"
"Shon Weissman","379dc075","247652","Centre-Forward"
"Show","b9392438","568216","Defensive Midfield"
"Shoya Nakajima","be60b6f4","188911","Attacking Midfield"
"Shumaira Mheuka","43d0b694","982097","Centre-Forward"
"Shurandy Sambo","4b1d5a70","412937","Right-Back"
"Shuto Machino","964dde35","550580","Centre-Forward"
"Shūichi Gonda","d8e5492f","79517","Goalkeeper"
"Siad Haji","9212f1cb","644779","Right Winger"
"Sidcley","a5e96539","330060","Left-Back"
"Sidi Sané","6a52a6c6","410561","Right Winger"
"Sidiki Cherif","78430598","986288","Centre-Forward"
"Sidimar","080fc1f0","129119","Centre-Back"
"Sidnei","b14d0c5d","27374","Centre-Back"
"Sidnei Tavares","3add8ed8","511813","Central Midfield"
"Sidney Friede","bdceacba","282658","Central Midfield"
"Sidney Raebiger","a8090a41","717345","Central Midfield"
"Sidy Sarr","a0b65401","364233","Defensive Midfield"
"Sidão","f554f2f0","91953","Goalkeeper"
"Siebe Horemans","025190a5","314915","Right-Back"
"Siebe Van Der Heyden","cf9bdd43","400131","Centre-Back"
"Sieben Dewaele","f3a033bc","371936","Defensive Midfield"
"Siem de Jong","cf2a6ace","45509","Attacking Midfield"
"Siemen Voet","917e933f","460845","Centre-Back"
"Sikou Niakaté","8eef18aa","413118","Centre-Back"
"Silas Katompa","de4cac2d","612826","Right Midfield"
"Sillero","e46e2990","295082","Centre-Back"
"Silvan Hefti","f8342731","237666","Right-Back"
"Silvan Widmer","f68b64fc","168989","Right-Back"
"Silvester van der Water","5d83500d","386164","Right Winger"
"Silvestre Varela","9dffef9e","31316","Left Winger"
"Silvi Clua","b793dea2","1061660","Central Midfield"
"Silvinho Esajas","6180d4f5","710999","Centre-Back"
"Silvio Colella","66b14f6b","621277","Right-Back"
"Silvio Proto","c8a88acd","12518","Goalkeeper"
"Silvio Romero","6a00c4b0","88082","Centre-Forward"
"Silvère Ganvoula M'Boussy","6c731625","312819","Centre-Forward"
"Simeon Nwankwo","80dbbd10","194549","Centre-Forward"
"Simon Adingra","4dcec659","658536","Left Winger"
